Fecha;Departure;Arrive;Hora_Salida;Hora_LLegada;Price;Tipo
20/05/2023;MDE;BOG;6:19:00 a. m.;7:15:00 a. m.;195190;Directo
20/05/2023;MDE;BOG;6:49:00 a. m.;7:45:00 a. m.;155210;Directo
20/05/2023;MDE;BOG;7:01:00 a. m.;7:57:00 a. m.;155210;Directo
20/05/2023;MDE;BOG;7:19:00 a. m.;8:15:00 a. m.;155210;Directo
20/05/2023;MDE;BOG;8:03:00 a. m.;8:59:00 a. m.;195190;Directo
20/05/2023;MDE;BOG;9:33:00 a. m.;10:29:00 a. m.;195190;Directo
20/05/2023;MDE;BOG;10:53:00 a. m.;11:49:00 a. m.;258260;Directo
20/05/2023;MDE;BOG;1:48:00 p. m.;2:44:00 p. m.;195190;Directo
20/05/2023;MDE;BOG;4:04:00 p. m.;5:00:00 p. m.;155210;Directo
20/05/2023;MDE;BOG;6:38:00 p. m.;7:34:00 p. m.;421530;Directo
20/05/2023;MDE;BOG;8:34:00 p. m.;9:30:00 p. m.;155210;Directo
20/05/2023;MDE;BOG;9:04:00 p. m.;10:00:00 p. m.;155210;Directo
20/05/2023;MDE;BOG;9:30:00 p. m.;10:26:00 p. m.;155210;Directo
20/05/2023;MDE;BOG;10:27:00 p. m.;11:23:00 p. m.;155210;Directo
20/05/2023;MDE;BOG;11:03:00 p. m.;11:59:00 p. m.;155210;Directo
20/05/2023;MDE;BOG;5:00:00 a. m.;7:36:00 a. m.;251000;1 parada
20/05/2023;MDE;BOG;5:00:00 a. m.;8:19:00 a. m.;251000;1 parada
20/05/2023;MDE;BOG;5:00:00 a. m.;9:29:00 a. m.;251000;1 parada
20/05/2023;MDE;BOG;5:00:00 a. m.;11:14:00 a. m.;251000;1 parada
20/05/2023;MDE;BOG;7:50:00 a. m.;11:14:00 a. m.;251000;1 parada
20/05/2023;MDE;BOG;10:17:00 a. m.;12:54:00 p. m.;446880;1 parada
20/05/2023;MDE;BOG;11:32:00 a. m.;5:16:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;11:32:00 a. m.;6:29:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;3:44:00 p. m.;6:29:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;3:44:00 p. m.;8:02:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;3:44:00 p. m.;8:25:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;3:44:00 p. m.;9:25:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;3:44:00 p. m.;10:39:00 p. m.;251000;1 parada
20/05/2023;MDE;BOG;7:16:00 p. m.;11:00:00 p. m.;302770;1 parada
20/05/2023;MDE;BOG;7:18:00 p. m.;11:15:00 p. m.;283010;1 parada
22/05/2023;MDE;BOG;4:04:00 a. m.;5:00:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;4:49:00 a. m.;5:45:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;6:34:00 a. m.;7:30:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;7:00:00 a. m.;7:55:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;7:25:00 a. m.;8:21:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;7:48:00 a. m.;8:44:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;8:16:00 a. m.;9:12:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;8:58:00 a. m.;9:54:00 a. m.;155210;Directo
22/05/2023;MDE;BOG;12:01:00 p. m.;12:57:00 p. m.;258260;Directo
22/05/2023;MDE;BOG;1:50:00 p. m.;2:46:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;2:53:00 p. m.;3:49:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;4:03:00 p. m.;4:59:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;5:33:00 p. m.;6:29:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;6:02:00 p. m.;6:58:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;9:04:00 p. m.;10:00:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;10:33:00 p. m.;11:29:00 p. m.;155210;Directo
22/05/2023;MDE;BOG;5:09:00 a. m.;8:29:00 a. m.;251000;1 parada
22/05/2023;MDE;BOG;5:09:00 a. m.;9:21:00 a. m.;251000;1 parada
22/05/2023;MDE;BOG;5:09:00 a. m.;10:12:00 a. m.;251000;1 parada
22/05/2023;MDE;BOG;5:09:00 a. m.;10:45:00 a. m.;251000;1 parada
22/05/2023;MDE;BOG;8:12:00 a. m.;2:13:00 p. m.;251000;1 parada
22/05/2023;MDE;BOG;12:34:00 p. m.;3:56:00 p. m.;283010;1 parada
22/05/2023;MDE;BOG;12:34:00 p. m.;5:17:00 p. m.;283010;1 parada
22/05/2023;MDE;BOG;3:42:00 p. m.;7:02:00 p. m.;251000;1 parada
22/05/2023;MDE;BOG;3:42:00 p. m.;7:59:00 p. m.;251000;1 parada
22/05/2023;MDE;BOG;6:48:00 p. m.;11:45:00 p. m.;251000;1 parada
